,overall availability class,nodes count,availability class HW,f1(n) / f2(n),minimum recover/failure time ratio,minimum availability class SW required cts
1757,4,119,4,square_root_n,-0.0010817046810059033,does not exist
1758,4,119,4,n_squared,-1.4042005900195238,does not exist
1759,4,119,4,n_log_n,-0.024491464435299343,does not exist
1760,4,119,5,identity,-9.159629896560162e-06,does not exist
1761,4,119,5,n,-0.0010899959576906593,does not exist
1762,4,119,5,square_root_n,-9.991976561818531e-05,does not exist
1763,4,119,5,n_squared,-0.12970951896518845,does not exist
1764,4,119,5,n_log_n,-0.00226233779791499,does not exist
1765,4,119,6,identity,-1.5962233324007258e-07,does not exist
1766,4,119,6,n,-1.8995057655568637e-05,does not exist
1767,4,119,6,square_root_n,-1.7412740803823987e-06,does not exist
1768,4,119,6,n_squared,-0.0022604118610126678,does not exist
1769,4,119,6,n_log_n,-3.942513419849142e-05,does not exist
1770,4,120,4,identity,-9.916670798748584e-05,does not exist
1771,4,120,4,n,-0.0119000049584983,does not exist
1772,4,120,4,square_root_n,-0.0010863168583654745,does not exist
1773,4,120,4,n_squared,-1.428000595019796,does not exist
1774,4,120,4,n_log_n,-0.02474226713758341,does not exist
1775,4,120,5,identity,-9.166632983670375e-06,does not exist
1776,4,120,5,n,-0.001099995958040445,does not exist
1777,4,120,5,square_root_n,-0.00010041543323054299,does not exist
1778,4,120,5,n_squared,-0.1319995149648534,does not exist
1779,4,120,5,n_log_n,-0.002287090966685883,does not exist
1780,4,120,6,identity,-1.6662548341095373e-07,does not exist
1781,4,120,6,n,-1.9995058009314448e-05,does not exist
1782,4,120,6,square_root_n,-1.8252907183876441e-06,does not exist
1783,4,120,6,n_squared,-0.0023994069611177338,does not exist
1784,4,120,6,n_log_n,-4.157334962660095e-05,does not exist
1785,4,121,4,identity,-9.917359470124065e-05,does not exist
1786,4,121,4,n,-0.012000004958850119,does not exist
1787,4,121,4,square_root_n,-0.0010909095417136472,does not exist
1788,4,121,4,n_squared,-1.4520006000208645,does not exist
1789,4,121,4,n_log_n,-0.02499343477201788,does not exist
1790,4,121,5,identity,-9.173520317262707e-06,does not exist
1791,4,121,5,n,-0.0011099959583887875,does not exist
1792,4,121,5,square_root_n,-0.00010090872348988977,does not exist
1793,4,121,5,n_squared,-0.1343095109650433,does not exist
1794,4,121,5,n_log_n,-0.0023118833432425536,does not exist
1795,4,121,6,identity,-1.735128789537299e-07,does not exist
1796,4,121,6,n,-2.099505835340132e-05,does not exist
1797,4,121,6,square_root_n,-1.908641668491029e-06,does not exist
1798,4,121,6,n_squared,-0.0025404020607615596,does not exist
1799,4,121,6,n_log_n,-4.372820038740444e-05,does not exist
1800,4,122,4,identity,-9.918036851785939e-05,does not exist
1801,4,122,4,n,-0.012100004959178845,does not exist
1802,4,122,4,square_root_n,-0.0010954829760974308,does not exist
1803,4,122,4,n_squared,-1.476200605019819,does not exist
1804,4,122,4,n_log_n,-0.02524496429779599,does not exist
1805,4,122,5,identity,-9.180294743615924e-06,does not exist
1806,4,122,5,n,-0.0011199959587211428,does not exist
1807,4,122,5,square_root_n,-0.00010139966968742445,does not exist
1808,4,122,5,n_squared,-0.13663950696397942,does not exist
1809,4,122,5,n_log_n,-0.002336714578793846,does not exist
1810,4,122,6,identity,-1.8028736625819164e-07,does not exist
1811,4,122,6,n,-2.199505868349938e-05,does not exist
1812,4,122,6,square_root_n,-1.9913390471595918e-06,does not exist
1813,4,122,6,n_squared,-0.0026833971593869244,does not exist
1814,4,122,6,n_log_n,-4.5889606910586925e-05,does not exist
1815,4,123,4,identity,-9.918703219113922e-05,does not exist
1816,4,123,4,n,-0.012200004959510125,does not exist
1817,4,123,4,square_root_n,-0.0011000374014782357,does not exist
1818,4,123,4,n_squared,-1.5006006100197453,does not exist
1819,4,123,4,n_log_n,-0.025496852724466217,does not exist
1820,4,123,5,identity,-9.186959016749263e-06,does not exist
1821,4,123,5,n,-0.0011299959590601594,does not exist
1822,4,123,5,square_root_n,-0.00010188830435814487,does not exist
1823,4,123,5,n_squared,-0.1389895029643996,does not exist
1824,4,123,5,n_log_n,-0.002361584330745692,does not exist
1825,4,123,6,identity,-1.869516993435738e-07,does not exist
1826,4,123,6,n,-2.2995059019259578e-05,does not exist
1827,4,123,6,square_root_n,-2.073394646505183e-06,does not exist
1828,4,123,6,n_squared,-0.002828392259368928,does not exist
1829,4,123,6,n_log_n,-4.805749138220123e-05,does not exist
1830,4,124,4,identity,-9.919358838583747e-05,does not exist
1831,4,124,4,n,-0.012300004959843847,does not exist
1832,4,124,4,square_root_n,-0.0011045730528717916,does not exist
1833,4,124,4,n_squared,-1.525200615020637,does not exist
1834,4,124,4,n_log_n,-0.025749097110540152,does not exist
1835,4,124,5,identity,-9.19351580153105e-06,does not exist
1836,4,124,5,n,-0.00113999595938985,does not exist
1837,4,124,5,square_root_n,-0.00010237465929775851,does not exist
1838,4,124,5,n_squared,-0.1413594989643414,does not exist
1839,4,124,5,n_log_n,-0.0023864922623840386,does not exist
1840,4,124,6,identity,-1.9350854318922472e-07,does not exist
1841,4,124,6,n,-2.3995059355463866e-05,does not exist
1842,4,124,6,square_root_n,-2.154819941344239e-06,does not exist
1843,4,124,6,n_squared,-0.0029753873600775194,does not exist
1844,4,124,6,n_log_n,-5.023177759148302e-05,does not exist
1845,4,125,4,identity,-9.920003968133528e-05,does not exist
1846,4,125,4,n,-0.01240000496016691,does not exist
1847,4,125,4,square_root_n,-0.0011090901604907115,does not exist
1848,4,125,4,n_squared,-1.5500006200208638,does not exist
1849,4,125,4,n_log_n,-0.026001694562323555,does not exist
1850,4,125,5,identity,-9.199967677675502e-06,does not exist
1851,4,125,5,n,-0.0011499959597094378,does not exist
1852,4,125,5,square_root_n,-0.0001028587655904165,does not exist
1853,4,125,5,n_squared,-0.14374949496367972,does not exist
1854,4,125,5,n_log_n,-0.002411438042833529,does not exist
1855,4,125,6,identity,-1.999604773983421e-07,does not exist
1856,4,125,6,n,-2.4995059674792763e-05,does not exist
1857,4,125,6,square_root_n,-2.235626101380016e-06,does not exist
1858,4,125,6,n_squared,-0.0031243824593490954,does not exist
1859,4,125,6,n_log_n,-5.241239090780683e-05,does not exist
1860,4,126,4,identity,-9.92063885753014e-05,does not exist
1861,4,126,4,n,-0.012500004960487976,does not exist
1862,4,126,4,square_root_n,-0.0011135889498838272,does not exist
1863,4,126,4,n_squared,-1.575000625021485,does not exist
1864,4,126,4,n_log_n,-0.026254642232832373,does not exist
1865,4,126,5,identity,-9.206317143073406e-06,does not exist
1866,4,126,5,n,-0.0011599959600272491,does not exist
1867,4,126,5,square_root_n,-0.00010334065363009254,does not exist
1868,4,126,5,n_squared,-0.1461594909634334,does not exist
1869,4,126,5,n_log_n,-0.002436421346896604,does not exist
1870,4,126,6,identity,-2.0630999997273136e-07,does not exist
1871,4,126,6,n,-2.599505999656415e-05,does not exist
1872,4,126,6,square_root_n,-2.3158240060899057e-06,does not exist
1873,4,126,6,n_squared,-0.003275377559567083,does not exist
1874,4,126,6,n_log_n,-5.4599258335347204e-05,does not exist
1875,4,127,4,identity,-9.921263748657871e-05,does not exist
1876,4,127,4,n,-0.012600004960795497,does not exist
1877,4,127,4,square_root_n,-0.001118069642063721,does not exist
1878,4,127,4,n_squared,-1.600200630021028,does not exist
1879,4,127,4,n_log_n,-0.026507937320585078,does not exist
1880,4,127,5,identity,-9.212566616789708e-06,does not exist
1881,4,127,5,n,-0.001169995960332293,does not exist
1882,4,127,5,square_root_n,-0.00010382035313914173,does not exist
1883,4,127,5,n_squared,-0.1485894869622012,does not exist
1884,4,127,5,n_log_n,-0.002461441854850516,does not exist
1885,4,127,6,identity,-2.1255952997734084e-07,does not exist
1886,4,127,6,n,-2.6995060307122287e-05,does not exist
1887,4,127,6,square_root_n,-2.3954242485605514e-06,does not exist
1888,4,127,6,n_squared,-0.0034283726590045305,does not exist
1889,4,127,6,n_log_n,-5.679230832155432e-05,does not exist
1890,5,2,4,identity,-9.500046250343619e-05,does not exist
1891,5,2,4,n,-0.00019000092500687238,does not exist
1892,5,2,4,square_root_n,-0.00013435094250407615,does not exist
1893,5,2,4,n_squared,-0.00038000185001374476,does not exist
1894,5,2,4,n_log_n,-5.719597763097121e-05,does not exist
1895,5,2,5,identity,-5.00001250003379e-06,does not exist
1896,5,2,5,n,-1.000002500006758e-05,does not exist
1897,5,2,5,square_root_n,-7.071085489582792e-06,does not exist
1898,5,2,5,n_squared,-2.000005000013516e-05,does not exist
1899,5,2,5,n_log_n,-3.0103074824100474e-06,does not exist
1900,5,2,6,identity,4.000032500117712e-06,5.397938217220055
1901,5,2,6,n,8.000065000235423e-06,5.096909958740097
1902,5,2,6,square_root_n,5.656900211599627e-06,5.247423938949422
1903,5,2,6,n_squared,1.6000130000470847e-05,4.7958834374167925
1904,5,2,6,n_log_n,2.408259532332437e-06,5.618297757929734
1905,5,3,4,identity,-9.666697777988009e-05,does not exist
1906,5,3,4,n,-0.0002900009333396403,does not exist
1907,5,3,4,square_root_n,-0.00016743211692888402,does not exist
1908,5,3,4,n_squared,-0.0008700028000189208,does not exist
1909,5,3,4,n_log_n,-0.00013836560918488236,does not exist
1910,5,3,5,identity,-6.666677777822372e-06,does not exist
1911,5,3,5,n,-2.0000033333467115e-05,does not exist
1912,5,3,5,square_root_n,-1.1547024628878726e-05,does not exist
1913,5,3,5,n_squared,-6.0000100000401346e-05,does not exist
1914,5,3,5,n_log_n,-9.542440998498903e-06,does not exist
1915,5,3,6,identity,2.333352222327889e-06,5.632020712346119
1916,5,3,6,n,7.000056666983667e-06,5.154901484339656
1917,5,3,6,square_root_n,4.041484601025655e-06,5.393460826814178
1918,5,3,6,n_squared,2.1000170000951002e-05,4.677786309706131
1919,5,3,6,n_log_n,3.3398758200599855e-06,5.476271130873134
1920,5,4,4,identity,-9.750023437637978e-05,does not exist
1921,5,4,4,n,-0.0003900009375055191,does not exist
1922,5,4,4,square_root_n,-0.00019500046875275956,does not exist
1923,5,4,4,n_squared,-0.0015600037500220765,does not exist
1924,5,4,4,n_log_n,-0.00023480396105247004,does not exist
1925,5,4,5,identity,-7.5000093749943986e-06,does not exist
1926,5,4,5,n,-3.0000037499977594e-05,does not exist
1927,5,4,5,square_root_n,-1.5000018749988797e-05,does not exist
